ID	m/z	1790_NEG_D4	1789_NEG_D4	1788_NEG_D4	1787_NEG_C1	1786_NEG_C1	1785_NEG_C2	1784_NEG_D4	1783_NEG_D4	1782_NEG_D4	1781_NEG_C2	1780_NEG_unknown	1779_NEG_C2	1778_NEG_C2	1777_NEG_D4	1776_NEG_D4	1775_NEG_C1	1774_NEG_C2	1773_NEG_C2	1772_NEG_D4	1771_NEG_D4	1770_NEG_C1	1769_NEG_C2	1768_NEG_C2	1767_NEG_C1	1765_NEG_D3	1764_NEG_D4	1763_NEG_D4	1762_NEG_D4	1760_NEG_D4	1759_NEG_D4	1758_NEG_D4	1757_NEG_D4	1756_NEG_C1	1755_NEG_D4	1754_NEG_D3	1753_NEG_C1	1752_NEG_C1	1751_NEG_D3	1750_NEG_D4	1749_NEG_D4	1748_NEG_D4	1747_NEG_D4	1746_NEG_C1	1745_NEG_D4	1744_NEG_D4	1743_NEG_D4	1742_NEG_C1	1741_NEG_D4	1740_NEG_C2	1739_NEG_D4	1738_NEG_C1
164	166.0179347	35465660	46075343	19961309	19304463	23791174	16183908	11325492	11039575	18102084	17055871	66030011	24220882	26127642	23309979	27205436	20283372	20822071	76153430	38370337	15640384	19461104	15769876	75639312	21755883	40486144	63162449	28224693	20746623	21467826	46330527	25572797	42901591	11155042	24031286	26523915	10809151	24113626	22182922	36107648	23647407	42660419	10540804	14475063	27954900	13766916	15825742	64717229	10302157	22641448	36200819	67810271
169	166.0509441	15825268	0	9977844.9	5034687.7	0	0	0	5945439.7	0	4767112.8	0	0	5481323.1	0	8368900	5440373.6	5858711.7	0	3833097	17189304	4772912.9	0	6852728.9	8017915.7	0	0	6109869.1	0	0	0	12800278	10721135	5306891.4	0	0	0	4133234.6	6945946.6	11067721	5913126.7	6625274.6	9607724.2	11040400	0	4990997.2	12011111	0	4911181.9	0	0	5718967.8
171	166.9751938	0	0	0	4588928.2	0	0	0	0	0	0	0	0	0	4135609.7	5960542.8	0	0	0	0	0	7931658.7	0	0	0	0	3696173.2	7234239	14152424	0	4726383.7	4668646.3	0	0	0	0	0	0	0	0	3949026	7391802.9	5679773.1	0	0	0	0	0	6920904.1	0	0	0
173	167.0116407	40401119	24525357	11029221	11955344	10548098	28747697	9519544.5	54239262	41750510	25222979	23246615	19783778	17824228	9764897.7	18191598	24260521	7870351.3	20064828	12597111	33052889	9763107.2	14054822	16618386	16803219	20048561	40009269	17696134	7617183.7	0	59530607	20644301	16024295	8019708.8	0	0	7546588.7	13182875	8938128.4	0	25857345	15727090	19878277	10330638	0	7130734	23007390	0	0	13948736	0	6443048.7
174	167.0131733	7673270.6	5677372.4	0	4755071.7	0	6517224.5	0	0	4739726.1	4153442.7	4231238.6	0	0	0	4345365.7	0	4770431	3925811.9	6142310.7	0	0	4000237.6	0	0	0	3626516.8	0	0	0	5522206.5	3543757.1	5518742.6	0	0	0	0	4294802.3	0	0	3947837	0	0	0	0	0	0	0	0	4535323.9	14543097	6997080.3
181	167.0349688	75891674	154467880	47797967	56543499	48738605	41948140	25640195	35602649	121034030	27449087	38524370	25972509	27006526	81143677	101065930	109587750	47856258	26033335	160687670	48246676	36269150	22757697	28979500	33299854	42662475	88406640	50952769	72671898	53166285	71789417	78710856	66692705	36953016	56728799	39134925	45931672	110430010	34559915	61157914	61399932	46285964	73348000	36733689	47284662	74085257	25937177	30023745	35886299	41420059	85213524	83857523
182	167.0383458	0	0	0	0	8222188.5	5951307.1	6630786.6	0	6189528.7	0	6527472.8	0	30558462	0	4626735.6	12595300	0	16434550	0	8832403	8941133.7	0	4062671.5	0	0	6594775.2	10822416	15178458	0	21462664	8697335	7835456.5	0	0	0	0	10834261	0	0	8798474.9	7164651.6	0	0	0	0	0	0	24367962	25284891	0	11270466
184	167.0461996	40558487	171257640	71489805	47892744	45312107	28576361	9996304.9	16414935	53744167	27612796	43859855	31505243	25696892	23488442	54056902	28134498	79307776	31145845	42572783	48775057	35312028	12397759	34074858	49282059	88009225	88490093	49881662	32646744	24995083	80686311	63802309	56715103	33557173	34318173	41780682	57175829	143845170	43905001	39729559	49150457	26102154	55572253	45715191	0	31799942	37840471	24980223	31606872	42807385	31099410	72456433
185	167.071354	0	0	5057502.9	0	0	0	0	0	0	0	0	0	0	0	7305183.7	0	4283002.8	0	5131664.9	0	0	0	0	4630805.8	0	0	6245111.8	0	0	0	5949743	0	3825216	0	0	4175968	0	0	0	0	0	6472999.5	0	0	0	0	0	0	0	0	0
186	167.1077417	7304929.5	8264134.8	0	0	0	6943084.3	0	0	7487849.7	0	0	0	0	5762604.6	7133255	0	0	3793883.1	9476000.3	0	4340651.4	0	0	0	0	0	5873983	39847818	0	5229959.6	3917814.2	0	0	37076176	0	0	4028429	8471995.3	0	6384730.3	9055418.7	10944911	0	0	0	0	16759056	5422762.5	8168444.8	186952900	5117530.3
188	168.018087	18050590	10222007	14991209	21439725	43096923	6086626	25580009	32010178	25679253	0	6743926.4	8517341.5	11150713	52489124	20073468	30580067	23799732	0	26690313	0	33005907	18029716	15431727	50570295	26959262	12483413	20600947	27857212	21033327	12019195	27004505	15647219	23205603	18841294	17558998	25886087	22781527	11906259	17031578	17074992	25492637	12051906	15743938	26170975	10861140	14447786	16380156	32291711	0	0	29581710
194	168.0302175	65343996	144636740	1197621400	153781670	56184024	152203160	32731175	192356930	144485200	83135233	95441004	80221451	103051560	154775710	710224600	93527904	471207470	69171612	48769222	171007280	97374545	90102066	224938830	716589880	579054490	96382355	379916370	69073337	91054444	100553340	511761880	85291376	231288030	104063240	509708500	58152388	114117970	248814990	287936060	196484490	98891290	501295940	177517860	44801629	70111537	221639880	352719190	124650040	72376722	28813049	69418891
199	168.0666034	0	6667195.6	7494445.6	6295042	9767488.5	5863823.6	0	3603907.5	5394810.4	0	7679155.2	6628115.2	4852702.5	9038633.7	7540880.4	0	4993834.2	0	6526397.7	0	5480377.1	5414578	5942627.9	4368756.5	0	4958058.6	4893031.3	8178385.1	0	4775166.8	6816461.5	4719063.2	0	0	0	6291436.2	6383260.4	0	8414767.3	3937012.2	7040801.4	5174887.3	0	0	0	0	0	0	8426474.9	0	7456498.5
200	168.0778312	22148529	250582330	24805659	65280415	109705550	32444237	6576940	10186741	35670792	29472632	13532065	39204673	19086524	263325340	13060654	49476951	55157416	47332753	64642235	8200336.8	31696839	28327784	37748161	84366506	30710287	128226700	32289733	64849327	16526753	24548460	12757643	22718245	12711511	96395521	14332551	107417400	64892106	26189382	21304141	7362017.6	21647311	12973877	14507413	0	0	13225598	74469198	55178545	46639881	75301871	181823870
203	168.9812177	20965159	18397483	8582247.2	18930004	12274221	12070892	4205907.7	5414031.3	13253957	4892908.4	18172912	6240370.3	3884680	10653201	11170133	7851668.6	5641162.5	6979786.1	29863846	18622382	8486572	6118891.3	7652789.9	4509620.7	0	11770847	13905450	10638530	15204917	31961873	12603504	21027018	4442099.5	20537986	21402788	8930921.6	24326142	30428928	40221535	13981769	19659443	15742217	8926303.3	0	15767171	11382112	0	8769495.2	8587490	8676359.8	15965485
204	168.9907573	6837813.3	0	0	8463729.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16052515	0	0	0	4118851.8	0	0	7652637.1	0	0	0	18150415	0	7733815.3	0	0	0	0	7610219.7	0	0	0	14337553	0	0	0	8771745	0	0	0	0	0	22163883
208	169.0142367	0	0	0	4061492.3	0	0	0	0	0	0	5105984.2	0	0	0	0	0	0	4266290.8	0	0	0	0	4008518.5	0	0	0	0	0	0	0	3554743.6	6063873.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210	169.0273	0	0	11850876	0	0	4627434.6	0	9406053.3	6024618.8	6035283.6	5552965.2	6462648.6	5604574	5224278.5	10374793	5400683.5	6386928.9	7472063.9	0	0	4204626.5	4697561.7	9662667.6	12739899	0	0	8553759.3	0	0	6510645.7	10602084	0	6680873.6	0	0	0	5289011.5	0	0	6047981.8	4949735.7	11944479	8712069.2	0	0	8513558.2	0	5123420.9	0	0	0
213	169.0618508	42111381	66115160	6973876.3	11598562	32464508	10243419	7218145.8	11586782	25625203	4836525	8241693.2	14670609	6021814.5	20433791	10350737	20276149	12901050	9641080.4	72165075	14361116	12572539	6067082.5	9030115.8	13888595	80500129	45993005	22901975	25053136	14985058	105013630	27825244	75987574	9022802.1	83085616	54419408	13791816	76439660	79225774	63817165	13784470	18239103	20283991	14426526	0	7871281.6	12051887	28656105	22949013	12938210	36214230	90037914
215	169.0870064	0	6084466.4	5041118.4	4726811.9	6989942.2	4306053.9	4195540.3	0	0	0	0	0	0	3750297.4	6065235.1	0	4608772.4	3906290.8	5090092.7	0	4085638.2	6966677.3	0	3020045.6	0	4548951.8	7398832.9	6809818.3	0	5272247.2	4187781.9	7028432	0	0	0	5132691.1	7210566	6351752.4	6724711.2	7152991.5	7787545.2	4220841.5	0	0	0	0	0	0	0	0	5698100.5
217	170.0458711	6349931	12810168	11166383	10754949	9873866.1	7944330.3	4708552.7	4004671.4	8613583.8	6139514.8	12076283	9993042.7	7053026	9383751.7	12320246	4383923.6	8573532.4	11170369	12056235	7985895.5	8433681	6699886.4	10946567	5310509.3	0	10062724	13822634	9406002.5	0	10754864	10181806	7551144.8	8148430.6	0	11280282	9779352.1	10286831	6346038.7	9799342.2	7516986.7	10011633	6158618.7	8639527.4	0	5977357.4	0	0	4270074.1	7377835.7	0	11254198
219	170.08226	0	30673520	19907206	16513469	15093666	19459043	3911152.6	6689119.5	13995448	9631548	18000147	23259739	14481834	46764512	10454573	7024300.5	12345669	18226041	10971331	9781455.1	30633706	11200935	22752767	4854917.4	0	13170796	10144962	16604458	14112797	9604982.9	8091381.7	11433824	10944967	0	0	12102032	10944870	6071598.8	7727990	8301922	36970408	8273410.6	10926591	0	7637861.6	0	0	4904418	20106868	0	7045581.5
226	170.9757325	0	8708550.9	6342280	4225381.9	0	6256502.6	0	3684222.8	0	6743956.4	10657287	7413569.2	4174075	0	5970945.4	5743630.8	11873196	5097478.4	9624178.6	0	3650987.5	6974559.3	0	5827349.1	0	0	0	7488675.2	0	0	7669264	8158378.6	0	0	0	0	0	0	0	4660558.7	0	4304412.2	0	0	0	0	0	0	4210386.4	0	6546672
228	170.99686	0	5191162.1	0	0	0	4959170.2	0	0	0	0	0	0	0	6565209.6	0	0	0	0	4099357.7	0	3479375.2	0	0	0	0	0	6887928	0	0	0	0	0	0	0	0	0	3503362.8	0	0	0	4054205.1	0	0	0	0	0	0	0	0	0	0
229	171.0063758	61073128	20737760	23100721	77304335	14823295	43155616	20149527	22854328	42482515	16581903	40746944	13931035	9452356.4	28532632	58864274	52551065	4498742	9788495.8	94260108	50507515	5065325.3	24015753	8601234	13280943	132953300	84467457	14582150	11767772	33290574	187505830	36373385	118708130	19288226	20348887	67617004	12766287	40867641	128670980	36634263	6356231.6	7957674.8	32008485	8210776.1	0	106845490	9013145.9	28242152	18748198	17159164	23757230	136088790
231	171.029888	25319843	5953818.8	9263275.5	8577385.9	14317243	4325051.3	3575889.5	16955059	72053070	5103882.3	7337946.9	0	0	10104691	17579341	73933844	6904353.2	0	9926502.1	16136662	4661016.5	3918812.2	4773292.8	8246441.5	0	0	6964880.2	12716055	0	9736836.3	18411331	18651038	5551597.2	9873762.4	0	8033257.8	49141683	13026274	39279506	20614466	6238373.2	8243424.3	0	41075281	51458347	9551605	0	7240577.1	0	0	12053044
233	171.0411204	216581730	213135510	80114665	127925770	107452890	104227100	71716623	68226097	108217800	76817608	56283576	43225748	33682333	223747600	142667790	113813270	165000130	61697416	250163080	228994160	68509158	73201090	50634026	60895527	127265740	191542270	94471294	82467477	120307910	110880670	155558660	260633760	39483739	167938450	55032804	167613640	157322160	117035780	250261900	147967170	87986499	78365086	50718097	124858320	76312105	42380243	178829470	97917599	69150517	134723940	267092690
235	171.0662737	47011675	49491859	55056611	53342338	64661459	43298836	19304586	38345643	32156358	33311044	38884019	41476623	37516952	70669579	42804356	45239437	27975738	33023683	39016062	62301293	50126305	39344317	28798629	34566690	91040449	31909364	55848568	30042703	70064833	81564316	39890426	53072405	34810837	27086027	27896350	39135554	42709803	32277050	61937033	43301945	105761080	28928856	34110859	36869449	33776740	36828622	34943386	17300569	35759536	23073761	59081803
236	171.0775031	0	5520848.1	4424192.6	9092879.4	5802912.6	6953889.3	4162263.2	3844873	0	0	7127792.1	4998492.2	4267265.3	7476456.3	3699009.4	6239067.1	4848423.4	4511000.5	6822715.1	0	10935711	5155370.5	8648962.3	3552095.3	0	6981393.7	6276533	0	0	5055969	0	5280674.4	4819715.1	0	0	6522623.9	5012808.9	0	0	0	4006217.9	0	0	0	5346625.1	0	0	3835062.6	6297950.2	0	12078761
237	171.1026597	0	5833050.5	6738778.8	6610697.8	16459691	6285020.1	0	5639667.6	5381406.8	4434980.8	5395898.4	6736439	6078688	17489571	7142843.5	6676822.3	5895826.2	0	9218165.3	0	4911289.8	12401077	0	4624593.9	0	5262348.2	9827439	8454055.1	0	7225731	4698913.8	7344684.5	3603101.8	0	0	11240891	8238371.4	0	8485921.4	9545008.9	15662036	0	0	0	0	0	0	4768145.1	6975033.2	0	7226755
244	172.0251296	0	7509533.8	0	0	3944555.7	4910428.9	0	0	4968013.2	3535678.5	7436795.4	0	0	7292157.9	5972388.1	0	5137382.5	3835765.6	9512961.6	0	3579768.6	0	0	0	0	5923253	4575686.7	5018012.5	0	7515849.6	4983552.5	8368387.4	0	0	0	0	5007529.1	0	0	0	5346666	0	0	0	4516057.7	0	0	3797968.7	5071412.2	0	8786226
246	172.0615235	17438915	29506230	18890689	18305384	15531460	12593925	11699667	5690167.9	15925686	9251803.8	20945939	16974531	13243718	19259318	19393052	12163183	15152623	16772142	26080153	12783276	12091097	9923251.4	13614763	11396239	0	22190621	20496590	20737909	14473670	25863473	16480944	17050859	14808933	16322686	15871723	16217365	25370705	9443493.4	14384622	18027474	18825553	13556799	12651832	0	12333490	12694722	0	10642273	13738285	10186700	24717226
248	172.0727463	0	0	0	4395485.4	3899985.9	0	6580016.9	0	0	0	5907936.8	0	3978771.6	0	0	0	0	0	3547782.8	0	0	0	0	3816484.3	0	10419291	0	0	0	6278318.5	0	0	3858802.5	0	0	9748690.3	7162206.7	0	0	0	0	0	8591141.4	0	5443695.7	0	0	0	4609466.9	0	7702791.3
249	172.0979084	14578523	54913582	36339960	69458976	31942653	38949566	18761836	16671792	34172654	36135685	52607947	51728955	39942334	52428463	52107795	14400872	35302760	62817446	41487377	27704836	47679378	37202924	62944323	23225031	39936975	38613397	66384518	33789165	31121502	38308009	36860935	23847458	38317693	36420918	15617058	34445933	46394569	12647550	24443238	30256969	34128329	32111479	36271408	28296110	24079114	25930747	24541745	30729721	45787494	26970309	85761762
258	172.9913837	350226620	394899690	185886770	279797860	541908290	559508870	159085420	218918420	165962810	357134690	390968330	1535520300	226289410	1096398500	93536071	220572320	150555190	727841260	876747720	102642620	316504420	407575610	616247040	308492050	404820740	149998680	175589300	132239340	191401760	183889630	57199929	453194960	130519750	259837440	66191117	175205180	422700550	178057060	227267560	321046780	238521470	132362490	649595640	466768950	138824850	803157190	261149930	219742710	316086200	100458440	501929240
264	173.0091486	832680120	1020929300	674362410	1936500800	414403910	920798600	304485230	421672980	610713650	484792670	792201220	618335750	707484420	1095485000	842440260	785390750	581134900	803529190	1222706100	797583030	1562030400	392677430	846522110	733980430	1264311000	909694040	851506100	754670060	844504860	1096761600	588771640	839738580	555236550	893425150	398918660	600000820	948897290	307992930	929760220	628620540	1243857000	469413620	796588790	1537186900	396219020	415269060	1589375200	533878770	661275570	1189149600	2179169600
265	173.0100675	10921017	12024743	8148588.8	22247132	0	10011396	0	0	7118354.3	0	8314466.5	6995011.9	8522689.8	11228784	9470850.4	10088732	8540657.7	10398695	13530180	11880506	14440095	5344471	9228735.6	8577225.3	23069693	12324820	71436212	7815368.1	15808410	12508118	6484340.7	11053200	6794209.6	10785022	0	6587444.3	9379525	6798782.7	9714272.1	6020024.9	13154166	5944371.1	8940145.9	27135792	14273806	14643524	18258407	6775734.6	6848374.4	11984197	26199575
270	173.0455427	16918322	28656800	31665765	20118293	21149948	25816317	8905507.5	26309067	19185515	13660602	34182011	12193885	18998523	24223400	39571130	19413270	31108779	21505823	16152572	23708722	16603544	12815280	43613816	23270338	52321653	20316621	30997676	13535777	14748114	28747214	41869613	27204232	19412730	16613111	29469120	14150509	21403198	26632215	55391449	25297393	16828782	27932908	17415147	0	15291143	18921341	26703455	12133039	13476240	0	21919055
271	173.0567671	30036144	70839773	47551267	64305234	69773113	78826875	29851233	14026953	28373033	31296088	55401848	78212603	61711608	142460010	40778936	41049620	53233961	62693853	83926457	29503023	53652694	80063022	45893494	37710976	95886834	105482060	116541100	35826270	41339280	82096331	31887210	47624389	35545272	55773044	21805117	58082731	41263483	62869077	41542486	26362158	35000555	16877097	57112040	53355943	45719301	20981051	60401885	45869805	45356462	56911548	142300940
274	173.0819229	81154474	108090330	116485410	105416520	93746484	85711734	45322460	60649603	75384356	69250899	69871347	88525814	69594099	111766370	80852530	62978703	69778468	78550232	105352630	75312042	72731473	70712105	45755376	62936315	103532520	64883525	91876260	68569305	97150475	89119429	70867748	96622784	50479283	51051759	59730167	86483238	73030902	68463952	144231890	133388010	105368170	49378916	43129955	57264673	44549888	61332406	81534423	28892392	75094441	52061494	121657610
275	173.0931508	0	11268053	5784010.6	10980842	7325938.2	6755203.9	6351433.6	3565745.1	5249969.5	8076129.1	17226481	10129716	9973360.9	13353022	8097663.7	6756157.1	4918769.4	4063045.5	8231633.4	0	7946862.4	6501766.8	7849326.1	6994576.3	0	10161219	8957633.1	6920854.5	0	7825250.8	6170657.8	5551277	4856400.8	0	0	12067172	5118355.5	7888333.6	0	7304198.2	0	0	9118816.9	0	5956253.3	0	0	6930757.2	5742102.6	8963220.1	15348805
281	173.9866463	63845103	40417688	633193300	13228367	17879105	38582211	9706401.5	331082570	162830190	49247667	164314930	28236612	75608381	47421864	511595880	30098409	602694000	69906719	17275437	260093410	122360990	53228026	300657200	726316610	266748450	34066955	581559000	0	20102796	30429689	706050140	58316532	252443650	126427960	487751460	39430771	150276410	329765020	402494230	349247520	78962329	823111210	350080560	28224106	110503880	339533830	316871700	142767400	185638140	0	15635971
286	174.0132233	0	0	0	0	0	0	0	0	0	0	5056267.1	0	0	0	0	0	0	0	0	0	4032829.9	0	4642989.7	0	0	0	0	5290901.4	0	0	0	0	0	0	0	0	5728402.6	0	0	0	0	0	0	0	0	0	0	0	5001722	0	0
289	174.0230686	0	4407016.2	0	0	3591901.5	0	0	0	0	0	0	0	3825733.5	0	0	0	0	4460871.3	0	0	0	0	0	0	0	3893507.1	4244976.7	0	0	0	0	0	0	0	0	0	3654656.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
290	174.0407816	124250600	148177420	93578573	84806276	62054774	84414136	39432471	26227137	74115427	63793066	154260770	99888954	47393586	123865500	132845920	50120544	81067369	89403668	193406180	101779420	76726169	71919983	69848360	30241720	86938901	112432510	177998030	83314192	92625985	186313200	105573450	102153700	47725427	134680880	72556824	75897705	160425260	51156108	82823942	76260883	135086480	65047836	63388448	99709023	72566207	46288891	82278920	65939232	116721400	81157618	219407420
293	174.0560448	30401377	22815881	45778249	9809984.9	17989683	31467317	6288979.4	6875085.6	18884256	16665959	26725026	43743927	10072335	59377050	37807577	6132828.9	57131878	21383313	40360030	29922391	16442774	86190957	26677349	8004085.2	0	34102396	49403977	33067404	39335998	50112106	28036873	41228261	8576591.9	38409391	42729108	16074790	26846250	31935241	30257283	33652240	133287820	39321624	21555933	32157404	18219388	17413560	48821252	60170013	47567474	150471920	51998260
295	174.0771676	28601052	43738373	24625989	28264445	22623919	26338481	11280655	17464121	31878876	21375524	38852894	24168499	26647467	22896406	25821588	21485145	21778082	40267660	32459482	21473427	16879058	14371145	34479265	20425329	19437773	30690168	37726533	32364040	22974522	36494565	27581508	25887072	20735788	26548651	29162512	22705186	43744165	22794245	21294463	34756235	35114501	28978452	25790617	0	16706232	19012276	14076672	19087449	22882030	19558123	33974832
297	174.0884034	0	5181970.5	4588482.3	6700602.2	4546796.7	4991918.9	7645580.9	0	4982010	5129409.6	11713947	5188608.8	6061496.5	5878003.6	5555345.8	5554119.1	7056288	5202314.1	8788279.3	0	4338079.6	6650406.4	3891486.2	6900078.7	0	8240341.8	7408866.2	7706853.8	0	8998786.9	5631585.9	0	6194473.5	0	0	11722815	9275683	0	0	3856056.8	4463170.2	0	0	0	4108165.3	0	0	8665686.7	0	8539112.9	8292109.4
308	175.024799	618172190	274154310	232581760	172016320	277775290	223787000	256217550	108261760	288170660	107777030	154839130	215556220	121923440	248117470	235241610	195687220	213347500	239966290	271216140	1097237800	146605540	215767730	128004450	122966900	2229905700	293784250	188666870	633544780	1209922900	511854360	225245050	2082683700	105478200	506025080	944885310	222524330	245044320	803546060	986083900	198265660	373496500	468462930	227431770	2815818400	387060990	632683330	5482950500	251778650	159971390	752564780	766698340
316	175.0611908	61762071	160451390	57459061	214886070	76258226	80864756	43318219	71949944	94965661	473460730	1167586900	121837690	460198250	63274451	67476608	47686571	152191660	1099933800	42785289	61646085	56861403	65007024	635790680	100302450	123470650	246961840	74747375	89555264	185135990	104162570	52720494	77788169	50515117	123364980	65876273	49476005	159492190	96715459	79103285	41698871	157744300	35777741	49609943	100041880	18436152	46570810	56209714	38108755	165652030	29367208	59612769
317	175.06256	0	0	0	0	0	0	0	0	0	5986667	12545169	0	6919370.4	0	0	0	0	12477833	0	0	0	0	8250713	0	0	4161651.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
318	175.0724248	17691669	34148664	18398259	26316723	24601647	32678258	8595784.7	10736918	27700763	27575801	23438095	24556086	21110313	25964881	21319037	19519209	27632039	20330119	39711494	9630818.3	17763097	10594254	13285559	15283822	35176885	23074865	12241869	17298110	19588399	29937036	17410411	29786631	16236778	13674221	16456367	21483363	22647003	15502784	26173363	29509941	18809131	8626954.5	20955221	0	11016278	14799864	15884207	10291601	29289401	19856742	39018719
